,Frame,prox,dist,prox_filtered,dist_filtered
621,621,16,0,12.0,7.0
622,622,18,0,11.0,7.0
623,623,19,1,11.0,8.0
624,624,18,9,11.0,8.0
625,625,12,10,10.0,9.0
626,626,10,0,10.0,9.0
627,627,0,12,10.0,9.0
628,628,0,11,9.0,9.0
629,629,10,11,8.0,9.0
630,630,2,15,8.0,9.0
631,631,1,16,8.0,9.0
632,632,17,9,8.0,10.0
633,633,0,11,8.0,10.0
634,634,2,15,8.0,10.0
635,635,1,14,8.0,11.0
636,636,18,14,8.0,11.0
637,637,0,16,8.0,12.0
638,638,5,16,8.0,12.0
639,639,1,11,7.0,12.0
640,640,0,11,8.0,12.0
641,641,1,11,8.0,12.0
642,642,8,11,8.0,12.0
643,643,15,11,9.0,12.0
644,644,17,9,9.0,12.0
645,645,17,5,9.0,13.0
646,646,19,8,9.0,13.0
647,647,17,14,10.0,13.0
648,648,17,17,11.0,13.0
649,649,17,17,11.0,12.0
650,650,0,9,11.0,12.0
651,651,1,16,12.0,12.0
652,652,8,14,12.0,13.0
653,653,17,2,12.0,13.0
654,654,10,16,13.0,13.0
655,655,12,18,13.0,12.0
656,656,16,17,13.0,12.0
657,657,2,17,12.0,12.0
658,658,15,10,12.0,12.0
659,659,15,14,12.0,13.0
660,660,17,12,12.0,13.0
661,661,17,10,11.0,13.0
662,662,17,14,11.0,12.0
663,663,14,15,11.0,13.0
664,664,17,15,11.0,13.0
665,665,4,15,11.0,12.0
666,666,10,15,11.0,13.0
667,667,8,0,11.0,13.0
668,668,10,10,11.0,12.0
669,669,15,10,11.0,12.0
670,670,14,7,12.0,12.0
671,671,0,12,12.0,12.0
672,672,16,17,12.0,11.0
673,673,10,14,12.0,11.0
674,674,10,12,11.0,11.0
675,675,0,17,11.0,11.0
676,676,3,11,11.0,11.0
677,677,4,12,11.0,10.0
678,678,12,10,11.0,10.0
679,679,17,11,12.0,10.0
680,680,15,13,12.0,11.0
681,681,17,8,12.0,11.0
682,682,17,5,13.0,11.0
683,683,18,10,13.0,11.0
684,684,19,10,13.0,11.0
685,685,17,8,13.0,11.0
686,686,0,8,12.0,11.0
687,687,10,10,13.0,11.0
688,688,10,4,13.0,10.0
689,689,17,8,14.0,10.0
690,690,18,12,15.0,10.0
691,691,15,12,15.0,11.0
692,692,19,14,15.0,11.0
693,693,17,9,15.0,11.0
694,694,18,13,15.0,11.0
695,695,18,13,15.0,11.0
696,696,17,15,15.0,11.0
697,697,0,11,15.0,10.0
698,698,0,13,15.0,11.0
699,699,18,9,16.0,11.0
700,700,19,10,16.0,11.0
701,701,17,11,16.0,11.0
702,702,19,11,16.0,11.0
703,703,19,16,15.0,11.0
704,704,18,15,15.0,10.0
705,705,19,11,15.0,10.0
706,706,19,9,15.0,10.0
707,707,17,4,15.0,10.0
708,708,17,11,14.0,10.0
709,709,19,5,14.0,9.0
710,710,18,12,14.0,9.0
711,711,11,7,15.0,8.0
712,712,15,10,14.0,8.0
713,713,17,12,14.0,9.0
714,714,11,8,13.0,9.0
715,715,10,3,13.0,9.0
716,716,10,0,12.0,8.0
717,717,12,21,12.0,8.0
718,718,15,4,12.0,8.0
719,719,17,16,12.0,8.0
720,720,8,3,12.0,8.0
721,721,8,0,12.0,8.0
722,722,2,0,12.0,8.0
723,723,9,2,11.0,8.0
724,724,2,9,12.0,8.0
725,725,10,13,12.0,8.0
726,726,0,12,11.0,8.0
727,727,12,12,11.0,8.0
728,728,9,11,12.0,9.0
729,729,15,13,12.0,9.0
730,730,12,11,12.0,9.0
731,731,15,8,11.0,9.0
732,732,17,8,11.0,9.0
733,733,17,8,12.0,9.0
734,734,17,7,12.0,10.0
735,735,15,10,13.0,10.0
736,736,18,9,13.0,11.0
737,737,10,12,13.0,10.0
738,738,10,9,13.0,10.0
739,739,15,9,13.0,10.0
740,740,17,12,13.0,10.0
741,741,15,9,13.0,10.0
742,742,15,12,13.0,10.0
743,743,0,11,13.0,10.0
744,744,17,12,13.0,10.0
745,745,15,13,13.0,10.0
746,746,17,10,13.0,11.0
747,747,17,9,13.0,11.0
748,748,16,16,13.0,11.0
749,749,11,5,13.0,11.0
750,750,5,6,13.0,12.0
751,751,4,10,13.0,12.0
752,752,17,10,13.0,12.0
753,753,2,20,13.0,12.0
754,754,0,1,13.0,13.0
755,755,15,15,13.0,13.0
756,756,12,9,14.0,13.0
757,757,17,12,14.0,13.0
758,758,18,17,14.0,13.0
759,759,17,11,14.0,12.0
760,760,17,12,14.0,12.0
761,761,15,19,14.0,12.0
762,762,17,20,14.0,12.0
763,763,17,16,15.0,12.0
764,764,17,19,15.0,13.0
765,765,15,16,14.0,13.0
766,766,15,19,15.0,13.0
767,767,12,16,15.0,13.0
768,768,17,12,15.0,13.0
769,769,17,9,15.0,13.0
770,770,17,10,14.0,13.0
771,771,17,3,14.0,13.0
772,772,17,5,14.0,13.0
773,773,18,1,14.0,13.0
774,774,15,14,14.0,13.0
775,775,18,11,14.0,13.0
776,776,14,17,14.0,13.0
777,777,0,16,15.0,13.0
778,778,17,16,15.0,13.0
779,779,1,16,14.0,13.0
780,780,13,17,14.0,13.0
